"""Región"",""rgn_id"",""Municipio"",""Year"",""Score"""
,Ría de Vigo,4,Cangas,2010,0.56,
,Ría de Vigo,8,Moaña,2010,0.56,
,Ría de Vigo,2,Vilaboa,2010,0.56,
,Ría de Vigo,6,Pontevedra,2010,0.56,
,Ría de Vigo,9,Soutomaior,2010,0.56,
,Ría de Vigo,7,Redondela,2010,0.56,
,Ría de Vigo,1,Vigo,2010,0.56,
,Ría de Vigo,5,Nigrán,2010,0.56,
,Ría de Vigo,10,Gondomar,2010,0.56,
,Ría de Vigo,3,Baiona,2010,0.56,
,Ría de Vigo,4,Cangas,2011,0.56,
,Ría de Vigo,8,Moaña,2011,0.56,
,Ría de Vigo,2,Vilaboa,2011,0.56,
,Ría de Vigo,6,Pontevedra,2011,0.56,
,Ría de Vigo,9,Soutomaior,2011,0.56,
,Ría de Vigo,7,Redondela,2011,'0,56',
,Ría de Vigo,1,Vigo,2011,0.56,
,Ría de Vigo,5,Nigrán,2011,0.56,
,Ría de Vigo,10,Gondomar,2011,0.56,
,Ría de Vigo,3,Baiona,2011,0.56,
,Ría de Vigo,4,Cangas,2012,0.56,
,Ría de Vigo,8,Moaña,2012,0.56,
,Ría de Vigo,2,Vilaboa,2012,0.56,
,Ría de Vigo,6,Pontevedra,2012,0.56,
,Ría de Vigo,9,Soutomaior,2012,0.56,
,Ría de Vigo,7,Redondela,2012,0.56,
,Ría de Vigo,1,Vigo,2012,0.56,
,Ría de Vigo,5,Nigrán,2012,0.56,
,Ría de Vigo,10,Gondomar,2012,0.56,
,Ría de Vigo,3,Baiona,2012,0.56,
,Ría de Vigo,4,Cangas,2013,0.56,
,Ría de Vigo,8,Moaña,2013,0.56,
,Ría de Vigo,2,Vilaboa,2013,0.56,
,Ría de Vigo,6,Pontevedra,2013,0.56,
,Ría de Vigo,9,Soutomaior,2013,0.56,
,Ría de Vigo,7,Redondela,2013,0.56,
,Ría de Vigo,1,Vigo,2013,0.56,
,Ría de Vigo,5,Nigrán,2013,0.56,
,Ría de Vigo,10,Gondomar,2013,0.56,
,Ría de Vigo,3,Baiona,2013,0.56,
,Ría de Vigo,4,Cangas,2014,0.56,
,Ría de Vigo,8,Moaña,2014,0.56,
,Ría de Vigo,2,Vilaboa,2014,0.56,
,Ría de Vigo,6,Pontevedra,2014,0.56,
,Ría de Vigo,9,Soutomaior,2014,0.56,
,Ría de Vigo,7,Redondela,2014,0.56,
,Ría de Vigo,1,Vigo,2014,0.56,
,Ría de Vigo,5,Nigrán,2014,0.56,
,Ría de Vigo,10,Gondomar,2014,0.56,
,Ría de Vigo,3,Baiona,2014,0.56,
,Ría de Vigo,4,Cangas,2015,0.56,
,Ría de Vigo,8,Moaña,2015,0.56,
,Ría de Vigo,2,Vilaboa,2015,0.56,
,Ría de Vigo,6,Pontevedra,2015,0.56,
,Ría de Vigo,9,Soutomaior,2015,0.56,
,Ría de Vigo,7,Redondela,2015,0.56,
,Ría de Vigo,1,Vigo,2015,0.56,
,Ría de Vigo,5,Nigrán,2015,0.56,
,Ría de Vigo,10,Gondomar,2015,0.56,
,Ría de Vigo,3,Baiona,2015,0.56,
